system,body,product_key,indication_key,decision_date,outcome,arrangement_type,uncertainty-durability,cost-effectiveness,budget-impact,comparator-or-evidence,price,population-or-restriction,capacity-or-delivery,none stated,stated_reasons_verbatim,source_url
France,HAS-CT,abecma,MM_3L,2024-07-17,recommended,unknown,False,False,False,True,False,True,False,False,"Compte-tenu : • de la démonstration dans une étude de phase 3, randomisée, en ouvert, de la supériorité d’ABECMA (idecabtagene vicleucel) par rapport à un traitement au choix de l’investigateur, parmi 5 protocoles différents, en termes de : • survie sans progression évaluée par un comité de relecture indépendant selon les critères IMWG : HR=0,49 [IC95% : 0,38-0,65], avec une médiane de 13,3 mois (min-max : 11,8-16,1) dans le groupe ABECMA (idecabtagene vicleucel), et de 4,4 mois (min-max : 3,4-5,9) dans le groupe traitement au choix de l’investigateur, soit une estimation ponctuelle de la différence absolue de 8,9 mois . • taux de réponse globale évalué par un comité de relecture indépendant selon les critères IMWG : OR=3,5 [IC95% : 2,1-5,9] . et malgré : • la réalisation en ouvert de l’étude, ayant entraîné des biais d’évaluation possible, et notamment l’évaluation des décisions de traitement . • le fait que les patients du groupe traitement au choix de l’investigateur pouvaient recevoir un traitement reçu antérieurement (sauf le dernier traitement reçu) . • l’absence de pertinence clinique du taux de réponse globale dans ce contexte, compte tenu notamment de l’absence de démonstration de sa transposabilité sur la durée de survie globale ou l’amélioration de la qualité de vie . • l’absence de démonstration, en l’état actuel du dossier, d’un impact sur la survie globale, dans une maladie au stade avancé au pronostic défavorable . • l’absence de conclusion formelle pouvant être tirée des résultats de qualité de vie . • du profil de tolérance, marqué notamment par une toxicité significative . la Commission considère qu’ABECMA (idecabtagene vicleucel) apporte une amélioration du service médical rendu mineure (ASMR IV) dans la stratégie thérapeutique actuelle qui comprend les comparateurs pertinents (cf. 5 .2).",https://www.has-sante.fr/jcms/p_3538252
France,HAS-CT,casgevy,SCD_VOC_12plus,2024-08-28,recommended-restricted,unknown,False,False,False,True,False,True,False,False,CASGEVY 4 à 13 x 106 cellules/mL (exagamglogène autotemcel) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la stratégie thérapeutique actuelle qui comprend les comparateurs pertinents (cf. 5.2).,https://www.has-sante.fr/jcms/p_3541918
France,HAS-CT,casgevy,SCD_VOC_12plus,2024-08-28,not-recommended,none,False,False,False,True,False,True,False,False,Le service médical rendu par CASGEVY 4 à 13 x 106 cellules/mL (exagamglogène autotemcel) est insuffisant pour justifier d’une prise en charge par la solidarité nationale dans les autres situations de l’AMM.,https://www.has-sante.fr/jcms/p_3541918
France,HAS-CT,casgevy,TDT_12plus,2024-09-25,recommended-restricted,unknown,False,False,False,True,False,True,False,False,CASGEVY 4 à 13 x 106 cellules/mL (exagamglogène autotemcel) apporte une amélioration du service médical rendu mineure (ASMR IV) dans la stratégie thérapeutique actuelle qui comprend les comparateurs pertinents (cf. 5.2).,https://www.has-sante.fr/jcms/p_3545557
France,HAS-CT,casgevy,TDT_12plus,2024-09-25,not-recommended,none,False,False,False,True,False,True,False,False,Le service médical rendu par CASGEVY 4 à 13 x 106 cellules/mL (exagamglogène autotemcel) est insuffisant pour justifier d’une prise en charge par la solidarité nationale au regard des alternatives disponibles dans les autres situations de l’AMM (patients âgés de 35 ans et plus).,https://www.has-sante.fr/jcms/p_3545557
France,HAS-CT,tecartus,MCL_3L,2024-11-06,recommended,unknown,True,False,False,True,False,True,True,False,"Compte tenu : • des données actualisées de l’étude ZUMA-2, après un suivi médian de 46,4 mois, qui mettent en évidence une médiane de survie globale de 46,5 mois dans la population ITTm et 43,9 mois dans la population ITT . • du recul supplémentaire concernant les données en vie réelle de TECARTUS (brexucabtagene autoleucel) issues du registre français DESCAR-T (27 centres activés, 152 patients traités, suivi médian de 14,2 mois depuis l’éligibilité) . et ce, malgré : • des données actualisées de l’étude ZUMA-2, objectivant des différences au regard des données d’utilisation en vie réelle . • une médiane de survie globale de 43,9 mois dans l’étude ZUMA-2 (suivi médian de 46,4 mois) versus 19,8 mois pour le registre DESCAR-T (suivi médian de 14,2 mois) . • une durée médiane de réponse de 28,2 mois versus 12 mois pour le registre DESCAR-T . • des incertitudes sur la transposabilité des résultats du fait de la population potentiellement sélectionnée dans l’étude ZUMA-2 . • des incertitudes sur le maintien d’une efficacité à long terme . • le profil de tolérance marqué par une toxicité significative à court terme . la Commission considère qu’en l’état actuel des données, TECARTUS (brexucabtagene autoleucel) apporte une amélioration du service médical rendu mineure (ASMR IV) en termes d’efficacité par rapport à la prise en charge actuelle du lymphome à cellule du manteau (LCM) réfractaire ou en rechute après au moins deux lignes de traitement systémique dont un traitement par un inhibiteur de tyrosine kinase de Bruton.",https://www.has-sante.fr/jcms/p_3575020
France,HAS-CT,lenmeldy,MLD_early,2024-11-06,recommended,unknown,False,False,False,True,False,True,False,False,"LIBMELDY (atidarsagène autotemcel) apporte une amélioration du service médical rendu mineure (ASMR IV) dans la prise en charge des enfants symptomatiques, présentant des manifestations cliniques précoces de la maladie, qui ont conservé la capacité de marcher indépendamment et avant l’apparition du déclin cognitif, atteints de la forme juvénile précoce (se manifestant entre 30 mois et 6 ans inclus) de leucodystrophie métachromatique.",https://www.has-sante.fr/jcms/p_3555789
France,HAS-CT,lenmeldy,MLD_early,2024-11-06,recommended,unknown,False,False,False,True,False,True,False,False,"LIBMELDY (atidarsagène autotemcel) apporte une amélioration du service médical rendu modérée (ASMR III) dans la prise en charge des enfants asymptomatiques sans manifestation clinique de la maladie, que ce soit en termes d’atteinte motrice, cognitive et/ou comportementale, atteints de la forme infantile tardive (se manifestant avant 30 mois) ou juvénile précoce (se manifestant entre 30 mois et 6 ans inclus) de leucodystrophie métachromatique.",https://www.has-sante.fr/jcms/p_3555789
France,HAS-CT,carvykti,MM_2L,2025-07-16,recommended,unknown,False,False,False,True,False,True,False,False,"CARVYKTI (ciltacabtagene autoleucel) apporte une amélioration du service médical rendu modérée (ASMR III) par rapport aux protocoles DPd [daratumumab – pomalidomide – dexaméthasone] et PVd [pomalidomide – bortézomib – dexaméthasone] dans le traitement des patients adultes atteints d’un myélome multiple en rechute et réfractaire, ayant reçu au moins un traitement antérieur, incluant un agent immunomodulateur et un inhibiteur du protéasome, qui sont réfractaires au lénalidomide et dont la maladie a progressé pendant le dernier traitement.",https://www.has-sante.fr/jcms/p_3639814
France,HAS-CT,vyjuvek,DEB,2025-10-08,recommended,unknown,False,False,False,True,False,True,False,False,"VYJUVEK (bérémagène géperpavec), suspension et gel pour usage cutané apporte une amélioration du service médical rendu modérée (ASMR III) dans la prise en charge des plaies chez les patients atteints d’épidermolyse bulleuse dystrophique (EBD) présentant une ou plusieurs mutations du gène de la chaîne alpha 1 du collagène de type VII (COL7A1), dès la naissance.",https://www.has-sante.fr/jcms/p_3704146
France,HAS-CT,breyanzi,FL_3L,2025-12-10,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité issues d’une étude de phase 2 non comparative, suggérant un taux de réponse globale de 97,0 % (IC95% [91,6 % . 99,4 %]) dont 94,1 % (IC95% [87,5 % . 97,8 %]) de réponse complète . • de l’incertitude sur les estimations de l’efficacité relative de ce traitement considérant l’absence de comparaison directe fournie, et de la faiblesse méthodologique des comparaisons indirectes réalisées, dans un contexte où une comparaison directe à une alternative disponible était possible . • du profil de tolérance marqué par une toxicité significative à court et à moyen terme . • des incertitudes sur l’efficacité clinique et la tolérance à plus long terme du fait du délai de suivi limité à près de 42 mois . la Commission considère que BREYANZI (lisocabtagene maraleucel), 1,1-70 x 106 cellules/mL / 1,1-70 x 106 cellules/mL, dispersion pour perfusion, n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la prise en charge des patients adultes atteints de lymphome folliculaire (LF) réfractaire ou en rechute après au moins deux lignes de traitement systémique.",https://www.has-sante.fr/jcms/p_3808974
France,HAS-CT,yescarta,LBCL_2L,2026-05-06,recommended,unknown,False,False,False,True,False,True,False,False,"La Commission maintient une amélioration du service médical rendu modérée (ASMR III) de YESCARTA (axicabtagene ciloleucel), 0,4 – 2 x 108 cellules, dispersion pour perfusion, dans la prise en charge des patients adultes atteints de lymphome diffus à grandes cellules B (LDGCB) et de lymphome de haut grade à cellules B (LHGCB) ayant rechuté dans les 12 mois après la fin de la première ligne de chimio-immunothérapie, ou qui y sont réfractaires.",https://www.has-sante.fr/jcms/p_4052286
France,HAS-CT,breyanzi,LBCL_2L,2026-06-03,recommended,unknown,False,False,False,True,False,True,False,False,"La Commission maintient une amélioration du service médical rendu modérée (ASMR III) de BREYANZI (lisocabtagene maraleucel), 1,1-70x10^6 cellules/mL / 1,1-70x10^6 cellules/mL, dispersion pour perfusion, dans la prise en charge des patients adultes atteints d’un lymphome diffus à grandes cellules B (LDGCB), d’un lymphome B de haut grade (LHGCB), d’un lymphome médiastinal primitif à grandes cellules B (LMPGCB) ou d’un lymphome folliculaire de grade 3B (LF3B) en rechute dans les 12 mois suivant la fin d’une immunochimiothérapie de première ligne ou réfractaire à ce traitement de première ligne.",https://www.has-sante.fr/jcms/p_4052289
France,HAS-CT,zynteglo,TDT_12plus,2020-03-18,recommended-restricted,unknown,True,False,False,True,False,True,False,False,"Compte tenu : - des résultats, considérés comme cliniquement pertinents, démontrant l’efficacité de ZYNTEGLO en termes d’indépendance aux transfusions (critère de jugement principal), évaluée dans 3 études cliniques ouvertes, non comparatives, uniquement chez des patients âgés de plus de 12 ans à moins de 35 ans, mais, - de nombreuses incertitudes portant tout particulièrement : • sur le maintien de l’efficacité à moyen et long terme au regard du recul maximal de traitement par ZYNTEGLO limité à ce jour à 5 ans, pour un effectif de 3 patients seulement, • sur la tolérance au long cours de ZYNTEGLO, notamment au regard du risque potentiel de mutagénèse insertionnelle, la Commission considère que ZYNTEGLO (bétibéglogène autotemcel) apporte une amélioration du service médical rendu modérée (ASMR III) dans la prise en charge des patients âgés de plus de 12 ans à moins de 35 ans, atteints de β-thalassémie dépendante aux transfusions, non-β0/β0, pour lesquels une GCSH est indiquée mais ne disposant pas de donneur apparenté géno-identique.",https://web.archive.org/web/2/https://www.has-sante.fr/upload/docs/evamed/CT-18061_ZYNTEGLO_PIC_INS_AvisDef_CT18061_EPI659.pdf
France,HAS-CT,zynteglo,TDT_35plus,2020-03-18,not-recommended,none,False,False,False,True,False,True,False,False,Insuffisant pour justifier d’une prise en charge par la solidarité nationale dans l’indication de l’AMM chez les patients âgés de 35 ans et plus.,https://web.archive.org/web/2/https://www.has-sante.fr/upload/docs/evamed/CT-18061_ZYNTEGLO_PIC_INS_AvisDef_CT18061_EPI659.pdf
France,HAS-CT,glybera,LPLD_adult,2015-11-04,not-recommended,none,False,False,False,False,False,True,False,False,le service médical rendu par GLYBERA est insuffisant pour justifier une prise en charge par la solidarité nationale.,https://web.archive.org/web/20220228045554/http://www.has-sante.fr/upload/docs/evamed/CT-14224_GLYBERA_PIC_INS_Avis3_CT14224.pdf
France,HAS-CT,roctavian,HEMA_adult,2023-09-06,recommended,unknown,False,False,False,True,False,True,False,False,,https://www.has-sante.fr/jcms/p_3461362/fr/roctavian-valoctocogene-roxaparvovec-hemophilie-a
France,ANSM (accès précoce),abecma,MM_4L,2021-12-02,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/abecma-260-500-x-106-cellules-dispersion-pour-perfusion
France,ANSM (accès précoce),abecma,MM_4L,2021-04-29,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://web.archive.org/web/20230626064416/http://www.has-sante.fr/upload/docs/evamed/CT-19358_ABECMA_PIC_INS_AvisDef_CT19358.pdf
France,ANSM (accès précoce),abecma,MM_3L,2024-07-25,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/abecma-260-500-x-106-cellules-dispersion-pour-perfusion
France,ANSM (accès précoce),breyanzi,LBCL_2L,2023-09-07,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/breyanzi
France,ANSM (accès précoce),casgevy,TDT_12plus,2024-01-18,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/casgevy
France,ANSM (accès précoce),casgevy,SCD_VOC_12plus,2024-07-11,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/casgevy
France,ANSM (accès précoce),ebvallo,PTLD_EBV_2L,2023-06-01,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/ebvallo
France,ANSM (accès précoce),kebilidi,AADC,2022-12-15,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/upstaza
France,ANSM (accès précoce),kymriah,FL_3L,2021-06-28,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044229326
France,ANSM (accès précoce),yescarta,FL_4L,2022-04-14,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/yescarta-0-4-2-x-108-cellules-dispersion-pour-perfusion
France,ANSM (accès précoce),vyjuvek,DEB_6m,2024-09-12,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/vyjuvek
France,ANSM (accès précoce),vyjuvek,DEB,2025-10-02,recommended-managed-access,managed-access-agreement,False,False,False,False,True,False,False,False,,https://ansm.sante.fr/tableau-atu-rtu/vyjuvek
France,ANSM (accès précoce),zolgensma,SMA_type1,2020-05-15,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://ansm.sante.fr/tableau-atu-rtu/zolgensma-2-x-1013-genomes-de-vecteur-ml-solution-pour-perfusion
France,ANSM (accès précoce),luxturna,RPE65,2018-10-19,recommended-managed-access,managed-access-agreement,False,False,False,False,False,False,False,True,,https://web.archive.org/web/20191112230609/https://www.has-sante.fr/upload/docs/evamed/CT-17535_LUXTURNA_PIC_INS_Avis2_CT17535.pdf
France,JO (inscription),hemgenix,HEMB_adult,2023-12-05,recommended-managed-access,other,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000048551003
France,JO (inscription),yescarta,LBCL_3L,2019-07-08,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000038757767
France,JO (inscription),yescarta,LBCL_2L,2024-04-11,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000049453692
France,JO (inscription),kymriah,ALL_ped,2019-12-20,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000039667265
France,JO (inscription),kymriah,FL_3L,2023-09-12,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000048068093
France,JO (inscription),luxturna,RPE65,2021-08-04,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000043909970
France,JO (inscription),abecma,MM_4L,2024-11-05,recommended,none,False,False,False,True,False,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000050489128
France,JO (inscription),abecma,MM_3L,2025-12-05,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053000804
France,JO (inscription),breyanzi,LBCL_2L,2024-07-08,recommended,none,False,False,False,False,False,True,True,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000049938593
France,JO (inscription),tecartus,MCL_3L,2022-08-03,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000046160974
France,JO (inscription),tecartus,ALL_adult_3L,2024-07-08,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000049908644
France,JO (inscription),ebvallo,PTLD_EBV_2L,2025-06-02,recommended,none,False,False,False,False,False,False,False,True,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000051843966
France,CEPS (price),kymriah,ALL_ped,2019-12-26,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000039668553
France,CEPS (price),kymriah,FL_3L,2023-09-14,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000048068436
France,CEPS (price),yescarta,LBCL_3L,2019-07-13,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000038758420
France,CEPS (price),tecartus,MCL_3L,2022-08-09,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000046161266
France,CEPS (price),tecartus,ALL_adult_3L,2024-07-04,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000049872035
France,CEPS (price),abecma,MM_4L,2024-11-13,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000050489427
France,CEPS (price),breyanzi,LBCL_2L,2024-07-11,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000049939198
France,CEPS (price),luxturna,RPE65,2021-08-06,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000043910352
France,CEPS (price),ebvallo,PTLD_EBV_2L,2025-07-04,recommended,confidential-discount,False,False,False,False,True,False,False,False,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000051844592
England,NICE,kymriah,ALL_ped,2018-12-21,recommended-managed-access,cancer-drugs-fund,True,True,False,False,True,True,False,False,"The most plausible cost-effectiveness estimates for tisagenlecleucel are higher than what NICE normally considers acceptable. The life expectancy of people with relapsed or refractory acute lymphoblastic leukaemia is uncertain. It does not meet both of NICE's criteria to be a life-extending treatment at the end of life. Therefore tisagenlecleucel cannot be recommended for routine use in the NHS. Collecting more data on overall survival, subsequent stem cell transplant rates, and immunoglobulin usage will reduce the uncertainty in the clinical- and cost-effectiveness evidence. Therefore tisagenlecleucel is recommended for use in the Cancer Drugs Fund.",https://www.nice.org.uk/guidance/ta554
England,NICE,kymriah,ALL_ped,2024-05-15,recommended,confidential-discount,False,True,False,False,True,True,False,False,"When considering the condition's severity, and its effect on quality and length of life, the most likely cost-effectiveness estimates are within the range that NICE considers an acceptable use of NHS resources. So, tisagenlecleucel is recommended for routine use in the NHS.",https://www.nice.org.uk/guidance/ta975
England,NICE,kymriah,LBCL_3L,2019-03-13,recommended-managed-access,cancer-drugs-fund,True,True,False,False,True,True,False,False,"Tisagenlecleucel meets NICE's criteria to be considered a life-extending treatment at the end of life. All the cost-effectiveness estimates for tisagenlecleucel compared with salvage chemotherapy are uncertain because of limitations in the data. Because some of these estimates are higher than what NICE normally considers an acceptable use of NHS resources and are associated with a high degree of uncertainty, tisagenlecleucel cannot be recommended for routine use in the NHS. Collecting more data on progression-free survival, overall survival and immunoglobulin usage will reduce the uncertainty in the evidence. Therefore, tisagenlecleucel is recommended for use in the Cancer Drugs Fund.",https://www.nice.org.uk/guidance/ta567
England,NICE,kymriah,LBCL_3L,2023-11-29,terminated-or-withdrawn,none,False,True,False,False,False,False,False,False,NICE is unable to make a recommendation about the use in the NHS of tisagenlecleucel for treating relapsed or refractory diffuse large B-cell lymphoma in adults after 2 or more systemic therapies. This is because Novartis has confirmed that it does not intend to make an evidence submission for the appraisal. Novartis has agreed with NICE and NHS England that a guidance update would not be a productive use of resources. Novartis considers that changes to treatment and reimbursement mean that the submission would not be viable within what NICE considers a cost-effective use of NHS resources.,https://www.nice.org.uk/guidance/ta933
England,NICE,kymriah,FL_3L,2022-11-22,terminated-or-withdrawn,none,False,True,False,False,True,False,False,False,NICE is unable to make a recommendation about the use in the NHS of tisagenlecleucel for treating relapsed or refractory follicular lymphoma in adults after 2 or more therapies. This is because Novartis has confirmed that it does not intend to make an evidence submission for the appraisal. Novartis considers that the technology is unlikely to be a cost-effective use of NHS resources based on the current price in existing indications.,https://www.nice.org.uk/guidance/ta842
England,NICE,kymriah,LBCL_2L,2022-12-21,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,"Suspended. For information, the company have advised that they are no longer pursuing a Marketing Authorisation Application from the Medicines and Healthcare products Regulatory Agency (MHRA) for this indication at this time.",https://www.nice.org.uk/guidance/discontinued/gid-ta10859
England,NICE,yescarta,LBCL_3L,2019-01-23,recommended-managed-access,cancer-drugs-fund,True,True,False,False,True,True,False,False,"Axicabtagene ciloleucel meets NICE's criteria to be considered a life-extending treatment at the end of life. The most plausible cost-effectiveness estimates for axicabtagene ciloleucel compared with salvage chemotherapy are uncertain because survival data on axicabtagene ciloleucel are immature. However, the range of cost-effectiveness estimates shows that axicabtagene ciloleucel has plausible potential to be cost effective, and collecting further data on progression-free survival, overall survival and immunoglobulin usage will reduce the uncertainty in the evidence. Therefore, axicabtagene ciloleucel is recommended for use as an option within the Cancer Drugs Fund.",https://www.nice.org.uk/guidance/ta559
England,NICE,yescarta,LBCL_3L,2023-02-28,recommended,confidential-discount,False,True,False,False,True,True,False,False,"Axicabtagene ciloleucel meets NICE's criteria to be considered a life-extending treatment at the end of life. Taking this into account, the cost-effectiveness estimates for axicabtagene ciloleucel are within what NICE considers an acceptable use of NHS resources. So, axicabtagene ciloleucel is recommended for routine use in the NHS.",https://www.nice.org.uk/guidance/ta872
England,NICE,yescarta,LBCL_2L,2023-06-07,recommended-managed-access,cancer-drugs-fund,True,True,False,False,False,True,False,False,"Axicabtagene ciloleucel meets NICE's criteria to be considered a life-extending treatment at the end of life. The cost-effectiveness estimates are within the range NICE normally considers an acceptable use of NHS resources for end of life treatments. But, because of the uncertainty, an acceptable cost-effectiveness estimate would need to be at the lower end of the range. The cost-effectiveness estimate for axicabtagene ciloleucel is above the lower end of the range, so it cannot be recommended for routine use in the NHS. Axicabtagene ciloleucel has the potential to be cost effective, but more evidence is needed to reduce the uncertainties. Evidence from the trial and from NHS practice could help address these. So, axicabtagene ciloleucel is recommended for use in the Cancer Drugs Fund.",https://www.nice.org.uk/guidance/ta895
England,NICE,yescarta,FL_4L,2023-06-07,not-recommended,none,True,True,False,False,False,True,False,False,"Axicabtagene ciloleucel does not meet NICE's criteria to be considered a life-extending treatment at the end of life. This is because people having standard treatments for relapsed or refractory follicular lymphoma after 3 or more systemic treatments are likely to live longer than 2 years. Because there are uncertainties in the economic model, the cost-effectiveness estimates are also uncertain. They are also all above the range NICE normally considers to be an acceptable use of NHS resources. So, axicabtagene ciloleucel is not recommended for routine use in the NHS. The evidence suggests that axicabtagene ciloleucel is not likely to be cost effective. So, axicabtagene ciloleucel is not recommended for use in the Cancer Drugs Fund.",https://www.nice.org.uk/guidance/ta894
England,NICE,tecartus,MCL_3L,2021-02-24,recommended-managed-access,cancer-drugs-fund,True,True,False,False,True,True,False,False,"The most likely cost-effectiveness estimates for brexucabtagene autoleucel compared with the most common alternative treatment are not known because the final survival data for brexucabtagene autoleucel are not yet available. However, early estimates suggest it could be cost effective, and collecting further data on progression-free survival, overall survival and age when treatment starts will reduce the uncertainty in the evidence.",https://www.nice.org.uk/guidance/ta677
England,NICE,tecartus,ALL_adult_26plus,2023-06-07,recommended-managed-access,cancer-drugs-fund,True,True,False,False,True,True,False,False,"The most likely cost-effectiveness estimates are uncertain, and some of them are higher than what NICE considers an acceptable use of NHS resources. So brexucabtagene autoleucel cannot be recommended for routine use. Evidence collected in the Cancer Drugs Fund would help reduce some of the uncertainties in the clinical evidence. Brexucabtagene autoleucel has the potential to be cost effective, so it is recommended for use in the Cancer Drugs Fund.",https://www.nice.org.uk/guidance/ta893
England,NICE,breyanzi,LBCL_3L,2024-07-10,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,,https://www.nice.org.uk/guidance/ta987
England,NICE,breyanzi,LBCL_3L,2026-06-03,recommended-restricted,confidential-discount,False,False,False,False,True,True,False,False,"For this evaluation, the company asked for lisocabtagene maraleucel (liso-cel) to be considered only for relapsed or refractory diffuse large B-cell lymphoma or primary mediastinal large B-cell lymphoma after 2 or more lines of systemic treatment. This does not include everyone who it is licensed for. [...] To be recommended as a treatment option, liso-cel should be likely to provide similar outcomes, and cost less or have similar costs, as axi-cel. The results of cost-comparison analyses show the costs of liso-cel are similar to or less than axi-cel.",https://www.nice.org.uk/guidance/ta1159
England,NICE,breyanzi,LBCL_2L_ASCT_suitable,2025-03-26,recommended-restricted,confidential-discount,True,True,False,False,True,True,False,False,"For this evaluation, the company asked for liso-cel to be considered only for people who can have an autologous stem cell transplant. This does not include everyone who it is licensed for. [...] There are uncertainties in the assumptions used in the economic model. But there are also some benefits of liso-cel that are not captured in the modelling. These include the potential for people to have liso-cel as an outpatient treatment. The cost-effectiveness estimates are within the range that NICE considers an acceptable use of NHS resources. So, liso-cel is recommended.",https://www.nice.org.uk/guidance/ta1048
England,NICE,breyanzi,LBCL_2L_ASCT_unsuitable,2025-07-23,terminated-or-withdrawn,none,False,True,False,False,False,True,False,False,NICE is unable to make a recommendation about the use in the NHS of lisocabtagene maraleucel for treating relapsed or refractory large B-cell lymphomas after first-line chemotherapy in adults when a stem cell transplant is unsuitable. This is because Bristol-Myers Squibb has confirmed that it does not intend to make an evidence submission for the appraisal. Bristol-Myers Squibb considers that there is unlikely to be enough evidence that the technology is a cost-effective use of NHS resources in this population.,https://www.nice.org.uk/guidance/ta1083
England,NICE,breyanzi,FL_3L,2026-08-20,terminated-or-withdrawn,none,False,True,False,False,False,True,False,False,NICE is unable to make a recommendation about the use in the NHS of lisocabtagene maraleucel for treating relapsed or refractory follicular lymphoma in adults after 2 or more lines of systemic treatment. This is because Bristol Myers Squibb has confirmed that it does not intend to make an evidence submission for the evaluation. Bristol Myers Squibb considers that there is unlikely to be enough evidence that the technology is a cost-effective use of NHS resources for this population.,https://www.nice.org.uk/guidance/ta1186
England,NICE,breyanzi,CLL_SLL,2026-02-18,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,"Suspended. For information, the company have advised that they are no longer pursuing a Marketing Authorisation Application from the Medicines and Healthcare products Regulatory Agency (MHRA) for this indication at this time.",https://www.nice.org.uk/guidance/discontinued/gid-ta11001
England,NICE,abecma,MM_4L,2023-11-30,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,NICE is unable to make a recommendation about the use in the NHS of idecabtagene vicleucel for treating relapsed and refractory multiple myeloma in people after 3 or more treatments. This is because BMS has confirmed that it does not intend to make an evidence submission for the appraisal.,https://www.nice.org.uk/guidance/ta936
England,NICE,abecma,MM_3L,2025-07-23,terminated-or-withdrawn,none,False,True,False,False,False,True,False,False,NICE is unable to make a recommendation about the use in the NHS of idecabtagene vicleucel for treating relapsed or refractory multiple myeloma after 2 to 4 treatments in adults. This is because Bristol-Myers Squibb has confirmed that it does not intend to make an evidence submission for the appraisal. Bristol-Myers Squibb considers that there is unlikely to be enough evidence that the technology is a cost-effective use of NHS resources in this population.,https://www.nice.org.uk/guidance/ta1084
England,NICE,carvykti,MM_4L,2023-05-17,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,"NICE is unable to make a recommendation about the use in the NHS of ciltacabtagene autoleucel for treating relapsed or refractory multiple myeloma in adults. This is because Janssen withdrew its evidence submission for the appraisal. Janssen considers that the technology will not, at this time, be launched in the UK for treating this indication.",https://www.nice.org.uk/guidance/ta889
